website,city,name,zip,phone2,phone1,page_link,rank,state,longitude,address,latitude
http://www.sblarumbaeventos.com,Santa Barbara,La Rumba Bar & Grill,93105,,(805) 682-4370,http://www.yellowpages.com/santa-barbara-ca/mip/la-rumba-bar-grill-30878632?lid=30878632,5.0 stars,CA,-119.737946,3435 State St,,34.440403
,Santa Barbara,Sakana Sushi Bar & Japanese,93108,,(805) 565-2014,http://www.yellowpages.com/santa-barbara-ca/mip/sakana-sushi-bar-japanese-7858268?lid=7858268,5.0 stars,CA,-119.65079,1046 Coast Village Rd Ste K,,34.42169
http://www.szechuanrestaurantsb.com,Santa Barbara,Szechuan Restaurant,93109,,(805) 564-7651,http://www.yellowpages.com/santa-barbara-ca/mip/szechuan-restaurant-6899584?lid=6899584,3.0 stars,CA,-119.72259,1994 Cliff Dr,,34.40167
,Santa Barbara,Your Place Thai Restaurant,93103,,(805) 966-5151,http://www.yellowpages.com/santa-barbara-ca/mip/your-place-thai-restaurant-22332937?lid=22332937,3.0 stars,CA,-119.67918,22 N Milpas St,,34.421806
http://www.mesacafesb.com,Santa Barbara,Mesa Cafe & Bar,93109,,(805) 966-5303,http://www.yellowpages.com/santa-barbara-ca/mip/mesa-cafe-bar-8559172?lid=8559172,4.0 stars,CA,-119.72257,1972 Cliff Dr,,34.401665
http://sushiteri.com/,Santa Barbara,Sushi Teri House,93101,,(805) 963-1250,http://www.yellowpages.com/santa-barbara-ca/mip/sushi-teri-house-9758063?lid=9758063,4.0 stars,CA,-119.7058,1013 Bath St,,34.41871
http://www.china-pavilion.com,Santa Barbara,China Pavilion At Chapala,93101,,(805) 560-6028,http://www.yellowpages.com/santa-barbara-ca/mip/china-pavilion-at-chapala-22310896?lid=22310896,2.5 stars,CA,-119.70561,1202 Chapala St,,34.42232
http://www.saigonrestaurantsb.com,Santa Barbara,Saigon In & Out Vietnamese,93103,,(805) 966-0916,http://www.yellowpages.com/santa-barbara-ca/mip/saigon-in-out-vietnamese-14931695?lid=14931695,1.0 stars,CA,-119.683014,318 N Milpas St,,34.424625
http://www.thekeynotelounge.com,Ventura,Keynote Lounge,93004,,(805) 647-9390,http://www.yellowpages.com/ventura-ca/mip/keynote-lounge-8292168?lid=8292168,4.0 stars,CA,-119.16165,10245 Telephone Rd,,34.277554
http://www.sandmaninn.com,Santa Barbara,Sandman Bar & Grill,93105,,(805) 563-9216,http://www.yellowpages.com/santa-barbara-ca/mip/sandman-bar-grill-3676400?lid=3676400,1.0 stars,CA,-119.74382,3744 State St,,34.44048
http://www.shanghaisbca.net,Santa Barbara,Shang Hai,93103,,(805) 962-7833,http://www.yellowpages.com/santa-barbara-ca/mip/shang-hai-9841153?lid=9841153,0.0 stars,CA,-119.689285,830 N Milpas St,,34.42922
http://www.kyotosb.com,Santa Barbara,Kyoto Japanese Restaurant,93105,,(805) 687-1252,http://www.yellowpages.com/santa-barbara-ca/mip/kyoto-japanese-restaurant-2911089?lid=2911089,0.0 stars,CA,-119.73316,3232 State St,,34.44037
http://www.saigonrestaurantsb.com,Santa Barbara,Saigon Vietnamese Restaurant,93101,,(805) 966-0909,http://www.yellowpages.com/santa-barbara-ca/mip/saigon-vietnamese-restaurant-5052700?lid=5052700,0.0 stars,CA,-119.70532,1230A State St,,34.42399
,Ventura,Sans Souci Cocktail Lounge,93001,,(805) 643-4539,http://www.yellowpages.com/ventura-ca/mip/sans-souci-cocktail-lounge-14664295?lid=14664295,4.0 stars,CA,-119.291565,21 S Chestnut St,,34.28059
,Ventura,O'Leary's Sidebar,93003,,(805) 644-4619,http://www.yellowpages.com/ventura-ca/mip/olearys-sidebar-4408870?lid=4408870,3.5 stars,CA,-119.204865,6555 Telephone Rd,,34.266533
http://www.starbucks.com/,Ventura,Starbucks Coffee,93001,,(805) 648-2489,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-10006839?lid=10006839,5.0 stars,CA,-119.29148,607 E Main St,,34.280857
http://www.himalayacuisine.com,Ventura,Himalaya,93001,,(805) 643-0795,http://www.yellowpages.com/ventura-ca/mip/himalaya-465115250?lid=465115250,5.0 stars,CA,-119.301506,35 W Main St,,34.28118
http://www.jeannines.com,Santa Barbara,Jeannine's Bakery & Restaurant,93105,,(805) 687-8701,http://www.yellowpages.com/santa-barbara-ca/mip/jeannines-bakery-restaurant-8335923?lid=8335923,0.0 stars,CA,-119.74026,3607 State St,,34.44042
http://www.china-pavilion.com,Santa Barbara,China Palace,93108,,(805) 565-9380,http://www.yellowpages.com/santa-barbara-ca/mip/china-palace-1424599?lid=1424599,0.0 stars,CA,-119.64926,1070 Coast Village Rd,,34.42159
http://montecitocafe.com/,Santa Barbara,Montecito Deli & Catering,93108,,(805) 565-3635,http://www.yellowpages.com/santa-barbara-ca/mip/montecito-deli-catering-639564?lid=639564,0.0 stars,CA,-119.646805,1150 Coast Village Rd Ste E,,34.421387
http://www.sbmandarinpalace.com/,Santa Barbara,Mandarin Palace,93105,,(805) 683-2158,http://www.yellowpages.com/santa-barbara-ca/mip/mandarin-palace-9551611?lid=9551611,0.0 stars,CA,-119.75314,3955 State St,,34.44036
http://www.zoeyscafe.com,Ventura,Zoey's Cafe,93001,,(805) 652-1137,http://www.yellowpages.com/ventura-ca/mip/zoeys-cafe-3367295?lid=3367295,5.0 stars,CA,-119.29819,185 E Santa Clara St,,34.279545
http://www.rocketfizz.com,Ventura,Rocket Fizz,93001,,(805) 641-1222,http://www.yellowpages.com/ventura-ca/mip/rocket-fizz-31198907?lid=31198907,5.0 stars,CA,-119.29467,105 S Oak St,,34.279476
,Ventura,La Starr & Co Specialty Cakes,93003,,(805) 218-7648,http://www.yellowpages.com/ventura-ca/mip/la-starr-co-specialty-cakes-6979330?lid=6979330,5.0 stars,CA,-119.22712,2646 Palma Dr Ste 350,,34.249134
,Ventura,Hill Street Cafe & Catering,93003,,(805) 654-1115,http://www.yellowpages.com/ventura-ca/mip/hill-street-cafe-catering-3280510?lid=3280510,5.0 stars,CA,-119.20655,1050 S Hill Rd,,34.26674
,Ventura,Art's Corner Cafe,93001,,(805) 653-5011,http://www.yellowpages.com/ventura-ca/mip/arts-corner-cafe-19113880?lid=19113880,5.0 stars,CA,-119.27248,1907 E Thompson Blvd,,34.274788
http://www.saigonrestaurantsb.com,Santa Barbara,Saigon Vietnamese,93105,,(805) 964-0909,http://www.yellowpages.com/santa-barbara-ca/mip/saigon-vietnamese-456833456?lid=456833456,0.0 stars,CA,-119.75404,3987 State St,,34.440308
http://www.pierpontinn.com,Ventura,Pierpont Inn,93001,,(805) 643-6144,http://www.yellowpages.com/ventura-ca/mip/pierpont-inn-478458012?lid=478458012,4.0 stars,CA,-119.2828,550 San Jon Rd,,34.27466
http://www.vcda.org,Ventura,The Bench Warmer,93001,,(805) 643-4303,http://www.yellowpages.com/ventura-ca/mip/the-bench-warmer-12468648?lid=12468648,4.0 stars,CA,-119.27239,1855 E Main St,,34.2786
http://petiterevecafe.com/,Ventura,Petite Reve Cafe,93001,,(805) 641-1581,http://www.yellowpages.com/ventura-ca/mip/petite-reve-cafe-461869355?lid=461869355,4.0 stars,CA,-119.27347,1124 S Seaward Ave,,34.26338
,Ventura,City Bowl Express II,93003,,(805) 644-8848,http://www.yellowpages.com/ventura-ca/mip/city-bowl-express-ii-1592977?lid=1592977,4.0 stars,CA,-119.23511,4693 Telephone Rd,,34.259205
http://www.noahs.com,Ventura,Noah's Bagels,93003,,(805) 650-1413,http://www.yellowpages.com/ventura-ca/mip/noahs-bagels-5463430?lid=5463430,2.0 stars,CA,-119.21172,1413 S Victoria Ave,,34.261383
http://www.savorycafeandbakery.com/,Ventura,Savory Cafe & Bakery,93001,,(805) 652-7092,http://www.yellowpages.com/ventura-ca/mip/savory-cafe-bakery-10125157?lid=10125157,3.0 stars,CA,-119.29441,419 E Main St,,34.280857
http://www.jambajuice.com,Ventura,Jamba Juice,93003,,(805) 658-2813,http://www.yellowpages.com/ventura-ca/mip/jamba-juice-473826394?lid=473826394,1.0 stars,CA,-119.22443,4960 Telephone Rd Ste 106,,34.26359
http://www.starbucks.com/,Ventura,Starbucks Coffee,93001,,(805) 650-2579,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-6083926?lid=6083926,0.0 stars,CA,-119.26854,2453 Harbor Blvd,,34.263683
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 644-7251,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-4845767?lid=4845767,0.0 stars,CA,-119.22443,4960 Telephone Rd,,34.26359
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 650-9618,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-451358405?lid=451358405,0.0 stars,CA,-119.23483,4711 Telephone Rd Ste 1A,,34.259956
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 642-0093,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-12672789?lid=12672789,0.0 stars,CA,-119.21264,6128 Telegraph Rd,,34.27829
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 654-8463,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-451358397?lid=451358397,0.0 stars,CA,-119.21172,1413 S Victoria Ave Ste E,,34.261383
http://www.starbucks.com/,Ventura,Starbucks Coffee,93001,,(805) 653-6874,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-456088581?lid=456088581,0.0 stars,CA,-119.30283,115 W Main St,,34.281326
http://www.pierpontinn.com,Ventura,Austen's At The Pierpont Inn,93001,,(805) 653-6144,http://www.yellowpages.com/ventura-ca/mip/austens-at-the-pierpont-inn-480194995?lid=480194995,0.0 stars,CA,-119.2828,550 San Jon Rd,,34.27466
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 535-2752,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-465965521?lid=465965521,0.0 stars,CA,-119.24719,245 S Mills Rd,,34.27015
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 658-0952,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-451396466?lid=451396466,0.0 stars,CA,-119.246475,488 S Mills Rd,,34.267403
http://www.cliffhouseinn.com/shoals.htm,Ventura,Cliff House,93001,,(805) 652-1381,http://www.yellowpages.com/ventura-ca/mip/cliff-house-467888098?lid=467888098,0.0 stars,CA,-119.441635,6602 Old Pacific Coast Hwy,,34.356316
http://amigosventura.com,Ventura,Amigos Surf Cantina,93001,,(805) 874-2232,http://www.yellowpages.com/ventura-ca/mip/amigos-surf-cantina-474483575?lid=474483575,,CA,-119.29235,546 E Main St,,34.280476
http://www.westsidecellar.com/,Ventura,Westside Cellar Cafe & Lounge,93001,,(805) 641-3500,http://www.yellowpages.com/ventura-ca/mip/westside-cellar-cafe-lounge-2343351?lid=2343351,0.0 stars,CA,-119.29741,222 E Main St,,34.280846
http://www.socialtapventura.com,Ventura,Social Tap,93001,,(805) 667-8485,http://www.yellowpages.com/ventura-ca/mip/social-tap-474928730?lid=474928730,0.0 stars,CA,-119.273186,1105 S Seaward Ave,,34.263546
http://www.kaisushishabushabu.com/,Santa Barbara,Kai Sushi Shabu-Shabu,93101,,(805) 560-8777,http://www.yellowpages.com/santa-barbara-ca/mip/kai-sushi-shabu-shabu-463205422?lid=463205422,0.0 stars,CA,-119.69924,738 State St,,34.41952
http://www.chinaexpresstysons.com/,Santa Barbara,China Express,93103,,(805) 966-1088,http://www.yellowpages.com/santa-barbara-ca/mip/china-express-453623932?lid=453623932,0.0 stars,CA,-119.68458,415 N Milpas St,,34.42584
,Santa Barbara,Sbb Gourmet Catering,93101,,(805) 687-4900,http://www.yellowpages.com/santa-barbara-ca/mip/sbb-gourmet-catering-455078579?lid=455078579,0.0 stars,CA,-119.71626,1915 De La Vina St,,34.42818
http://www.empresspalace1.com,Santa Barbara,Empress Palace,93105,,(805) 898-2238,http://www.yellowpages.com/santa-barbara-ca/mip/empress-palace-14314312?lid=14314312,0.0 stars,CA,-119.73374,2251 Las Positas Rd,,34.42698
http://www.jadesb.com,Santa Barbara,Jade Restaurant,93105,,(805) 563-2007,http://www.yellowpages.com/santa-barbara-ca/mip/jade-restaurant-473118664?lid=473118664,0.0 stars,CA,-119.73153,3132 State St,,34.440376
http://www.sakuraexpressprinceton.com,Santa Barbara,Sakura Express Inc,93101,,(805) 883-1844,http://www.yellowpages.com/santa-barbara-ca/mip/sakura-express-inc-466945?lid=466945,0.0 stars,CA,-119.6999,819 State St,,34.42001
,Santa Barbara,Stateside Restaurant & Lounge,93101,,(805) 564-1000,http://www.yellowpages.com/santa-barbara-ca/mip/stateside-restaurant-lounge-14693356?lid=14693356,0.0 stars,CA,-119.70364,1114 State St,,34.422752
http://www.east-thaisushi.com,Santa Barbara,East Sushi & Thai,93101,,(805) 568-1172,http://www.yellowpages.com/santa-barbara-ca/mip/east-sushi-thai-22332855?lid=22332855,0.0 stars,CA,-119.7048,1208 State St,,34.423607
http://www.shorelinebeachcafe.com,Santa Barbara,Shoreline Beach Cafe,93109,,(805) 568-0064,http://www.yellowpages.com/santa-barbara-ca/mip/shoreline-beach-cafe-8595679?lid=8595679,0.0 stars,CA,-119.69774,801 Shoreline Dr,,34.4032
http://www.tapthaicuisine.com/,Santa Barbara,TAP Thai Cuisine,93105,,(805) 682-1114,http://www.yellowpages.com/santa-barbara-ca/mip/tap-thai-cuisine-467894344?lid=467894344,0.0 stars,CA,-119.72431,2611 De La Vina St,,34.43473
http://www.ichiban-sushi.com,Santa Barbara,Ichiban Sushi,93109,,(805) 564-7653,http://www.yellowpages.com/santa-barbara-ca/mip/ichiban-sushi-2236913?lid=2236913,0.0 stars,CA,-119.72046,1812 Cliff Dr,,34.40122
,Santa Barbara,Woody's Round Up Bar & Grill,93105,,(805) 845-6914,http://www.yellowpages.com/santa-barbara-ca/mip/woodys-round-up-bar-grill-459033744?lid=459033744,0.0 stars,CA,-119.73374,3400 Calle Real,,34.42859
http://www.igrillkoreanbbq.com,Santa Barbara,iGrill Korean BBQ,93105,,(805) 845-2889,http://www.yellowpages.com/santa-barbara-ca/mip/igrill-korean-bbq-480198285?lid=480198285,0.0 stars,CA,-119.73153,3132 State St,,34.440376
,Santa Barbara,Mama Lu Chinese Restaurant,93103,,(805) 966-1088,http://www.yellowpages.com/santa-barbara-ca/mip/mama-lu-chinese-restaurant-472172996?lid=472172996,0.0 stars,CA,-119.68458,415 N Milpas St,,34.42584
,Santa Barbara,Sushi Go Go,93109,,(805) 962-6568,http://www.yellowpages.com/santa-barbara-ca/mip/sushi-go-go-30941111?lid=30941111,0.0 stars,CA,-119.69328,119 Harbor Way Ste B,,34.403553
,Santa Barbara,Shintori Sushi Factory,93105,,(805) 898-0177,http://www.yellowpages.com/santa-barbara-ca/mip/shintori-sushi-factory-11495673?lid=11495673,0.0 stars,CA,-119.72815,3001 State St,,34.44037
,Santa Barbara,Reeds Restaurant Equipment,93105,,(805) 563-3166,http://www.yellowpages.com/santa-barbara-ca/mip/reeds-restaurant-equipment-19820681?lid=19820681,0.0 stars,CA,,,
http://www.shalhoobs.com,Santa Barbara,Shalhoob Catering,93101,,(805) 963-0378,http://www.yellowpages.com/santa-barbara-ca/mip/shalhoob-catering-471005511?lid=471005511,0.0 stars,CA,-119.694534,632 Santa Barbara St,,34.419914
http://www.blueagavesb.com,Santa Barbara,Blue Agave,93101,,(805) 899-4694,http://www.yellowpages.com/santa-barbara-ca/mip/blue-agave-4862833?lid=4862833,5.0 stars,CA,-119.69663,20 E Cota St,,34.417892
http://www.thenaturalcafe.com,Santa Barbara,Natural Cafe Santa Barbara Downtown,93101,,(805) 962-9494,http://www.yellowpages.com/santa-barbara-ca/mip/natural-cafe-santa-barbara-downtown-8055370?lid=8055370,4.5 stars,CA,-119.69578,508 State St,,34.41697
http://www.xanadufrenchbakery.com,Santa Barbara,Xanadu Bakery,93108,,(805) 969-3550,http://www.yellowpages.com/santa-barbara-ca/mip/xanadu-bakery-18155306?lid=18155306,3.5 stars,CA,-119.65117,1028 Coast Village Rd,,34.421833
http://www.marmaladecafe.com,Santa Barbara,Marmalade Cafe,93105,,(805) 682-5246,http://www.yellowpages.com/santa-barbara-ca/mip/marmalade-cafe-137454?lid=137454,5.0 stars,CA,-119.74785,3825 State St,,34.44041
http://www.eoslounge.com,Santa Barbara,EOS Lounge,93101,,(805) 564-2410,http://www.yellowpages.com/santa-barbara-ca/mip/eos-lounge-94881?lid=94881,5.0 stars,CA,-119.6943,500 Anacapa St,,34.41793
http://www.bangkokpalaceusa.com,Santa Barbara,Bangkok Palace,93105,,(805) 687-1828,http://www.yellowpages.com/santa-barbara-ca/mip/bangkok-palace-3155962?lid=3155962,5.0 stars,CA,-119.726395,2829 De La Vina St,,34.436802
http://www.wildcatlounge.com,Santa Barbara,Wildcat Lounge,93101,,(805) 962-7970,http://www.yellowpages.com/santa-barbara-ca/mip/wildcat-lounge-9078510?lid=9078510,3.0 stars,CA,-119.6982,15 W Ortega St,,34.41856
http://tupelojunctioncafe.com,Santa Barbara,Tupelo Junction Cafe,93101,,(805) 899-3100,http://www.yellowpages.com/santa-barbara-ca/mip/tupelo-junction-cafe-11756245?lid=11756245,4.5 stars,CA,-119.70509,1218 State St,,34.42382
http://www.pressrooms.net/,Santa Barbara,Press Room,93101,,(805) 963-8121,http://www.yellowpages.com/santa-barbara-ca/mip/press-room-10602184?lid=10602184,5.0 stars,CA,-119.69778,15 E Ortega St,,34.418957
http://www.whodidily.com,Santa Barbara,Whodidily Cupcakes,93108,,(805) 969-9808,http://www.yellowpages.com/santa-barbara-ca/mip/whodidily-cupcakes-473055110?lid=473055110,3.5 stars,CA,-119.646805,1150 Coast Village Rd,,34.421387
http://www.sbbrewco.com,Santa Barbara,Santa Barbara Brewing Company,93101,,(805) 730-1040,http://www.yellowpages.com/santa-barbara-ca/mip/santa-barbara-brewing-company-9961802?lid=9961802,3.5 stars,CA,-119.69554,501 State St,,34.41679
http://www.renaudsbakery.com,Santa Barbara,Renaud's Patisserie & Bistro,93105,,(805) 569-2400,http://www.yellowpages.com/santa-barbara-ca/mip/renauds-patisserie-bistro-15091243?lid=15091243,4.0 stars,CA,-119.73514,3315 State St,,34.440388
http://www.bagelrockcoffee.com/contact.html,Ventura,Bagel Rock Coffee,93003,,(805) 648-7625,http://www.yellowpages.com/ventura-ca/mip/bagel-rock-coffee-2720257?lid=2720257,0.0 stars,CA,-119.258736,2781 E Main St,,34.2729
http://crazydoctorcafe.com/,Ventura,Crazy Dr Cafe,93003,,(805) 643-0800,http://www.yellowpages.com/ventura-ca/mip/crazy-dr-cafe-469250306?lid=469250306,0.0 stars,CA,-119.25602,2991 Loma Vista Rd Ste C,,34.27561
http://www.harborcovecafe.com,Ventura,Harbor Cove Cafe,93001,,(805) 658-1639,http://www.yellowpages.com/ventura-ca/mip/harbor-cove-cafe-6718126?lid=6718126,0.0 stars,CA,-119.2664,1867 Spinnaker Dr,,34.24573
http://www.venturawineco.com,Ventura,Ventura Wine Co,93003,,(805) 642-9449,http://www.yellowpages.com/ventura-ca/mip/ventura-wine-co-455267992?lid=455267992,0.0 stars,CA,-119.23397,4435 McGrath St,,34.254368
http://www.surfbrewery.com,Ventura,Surf Brewery,93003,,(805) 644-2739,http://www.yellowpages.com/ventura-ca/mip/surf-brewery-462490675?lid=462490675,0.0 stars,CA,-119.23109,4561 Market St,,34.257305
http://www.stevensons.com,Ventura,Stevenson's Restaurant Equipment & Supply,93003,,(805) 650-6190,http://www.yellowpages.com/ventura-ca/mip/stevensons-restaurant-equipment-supply-492390?lid=492390,0.0 stars,CA,-119.216644,1620 Mesa Verde Ave,,34.257195
http://www.simonescoffee.com,Ventura,Simone's Coffee & Tea,93004,,(805) 659-0860,http://www.yellowpages.com/ventura-ca/mip/simones-coffee-tea-9596039?lid=9596039,0.0 stars,CA,-119.191315,7818 Telegraph Rd,,34.281357
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 648-0251,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-456086605?lid=456086605,0.0 stars,CA,-119.25874,2764 E Thompson Blvd,,34.27206
http://www.cinnabon.com,Ventura,Cinnabon,93003,,(805) 642-2207,http://www.yellowpages.com/ventura-ca/mip/cinnabon-473134170?lid=473134170,0.0 stars,CA,-119.2499,3301 E Main St Ste 1072,,34.266914
,Ventura,Lunch Box,93003,,(805) 644-3227,http://www.yellowpages.com/ventura-ca/mip/lunch-box-1280052?lid=1280052,0.0 stars,CA,-119.2432,1605 Morse Ave,,34.259243
http://www.yolandasmexicancafe.com,Ventura,Yolanda's Corporate Office,93003,,(805) 656-6231,http://www.yellowpages.com/ventura-ca/mip/yolandas-corporate-office-3066833?lid=3066833,0.0 stars,CA,-119.23645,1363 Donlon St Ste 20,,34.259224
http://coffeebean.com/,Ventura,The Coffee Bean & Tea Leaf,93003,,(805) 644-6000,http://www.yellowpages.com/ventura-ca/mip/the-coffee-bean-tea-leaf-16353538?lid=16353538,0.0 stars,CA,-119.2339,4360 E Main St,,34.26245
http://www.starbucks.com/,Ventura,Starbucks Coffee,93003,,(805) 644-1021,http://www.yellowpages.com/ventura-ca/mip/starbucks-coffee-456086601?lid=456086601,0.0 stars,CA,-119.21497,5688 Telephone Rd,,34.264973
http://coffeebean.com/,Ventura,The Coffee Bean & Tea Leaf,93003,,(805) 639-0795,http://www.yellowpages.com/ventura-ca/mip/the-coffee-bean-tea-leaf-1936979?lid=1936979,0.0 stars,CA,-119.21104,1780 S Victoria Ave,,34.25818
http://www.robeks.com/,Ventura,Robeks Juice,93003,,(805) 644-6667,http://www.yellowpages.com/ventura-ca/mip/robeks-juice-2269732?lid=2269732,0.0 stars,CA,-119.21104,1780 S Victoria Ave,,34.25818
,Ventura,Troy Reed's,93004,,(805) 636-8802,http://www.yellowpages.com/ventura-ca/mip/troy-reeds-471958196?lid=471958196,0.0 stars,CA,-119.17204,672 Durham Ln Apt C,,34.279125
http://www.wineloversbar.com,Ventura,Barrel 33,93001,,(805) 652-1810,http://www.yellowpages.com/ventura-ca/mip/barrel-33-461927287?lid=461927287,0.0 stars,CA,-119.28426,1067 E Thompson Blvd,,34.277473
,Ventura,Chanel Islands Catering,93001,,(805) 320-8273,http://www.yellowpages.com/ventura-ca/mip/chanel-islands-catering-22166757?lid=22166757,0.0 stars,CA,-119.272064,1876 E Main St,,34.27852
,Ventura,Golden Egg Cafe,93001,,(805) 641-2866,http://www.yellowpages.com/ventura-ca/mip/golden-egg-cafe-10646739?lid=10646739,0.0 stars,CA,-119.27008,2009 E Main St,,34.27799
,Ventura,Seaward Sushi Bar,93003,,(805) 643-5543,http://www.yellowpages.com/ventura-ca/mip/seaward-sushi-bar-1027829?lid=1027829,0.0 stars,CA,-119.26539,34 S Seaward Ave,,34.276104
http://cottage-cafe.com,Ventura,Cottage Cafe,93003,,(805) 643-1231,http://www.yellowpages.com/ventura-ca/mip/cottage-cafe-455400547?lid=455400547,0.0 stars,CA,-119.262085,2611 E Thompson Blvd Ste BI,,34.272736
http://coffeebean.com/,Ventura,The Coffee Bean & Tea Leaf,93003,,(805) 642-7217,http://www.yellowpages.com/ventura-ca/mip/the-coffee-bean-tea-leaf-481273337?lid=481273337,0.0 stars,CA,-119.254486,3066 E Main St # 1066,,34.269794
http://coffeebean.com/,Ventura,The Coffee Bean & Tea Leaf,93003,,(805) 642-7217,http://www.yellowpages.com/ventura-ca/mip/the-coffee-bean-tea-leaf-1892019?lid=1892019,0.0 stars,CA,-119.24698,363 S Mills Rd,,34.26909
,Ventura,Harbor Island Hotel Group LP,93001,,(805) 658-2000,http://www.yellowpages.com/ventura-ca/mip/harbor-island-hotel-group-lp-3906486?lid=3906486,0.0 stars,CA,-119.25922,1050 Schooner Dr,,34.24887
http://www.mailbuoycafe.com,Ventura,Mail Buoy Cafe,93001,,(805) 658-7678,http://www.yellowpages.com/ventura-ca/mip/mail-buoy-cafe-8221065?lid=8221065,0.0 stars,CA,-119.26584,1575 Spinnaker Dr # 105B,,34.240887
http://www.robeks.com/,Ventura,Robeks Juice,93003,,(805) 676-1330,http://www.yellowpages.com/ventura-ca/mip/robeks-juice-4456463?lid=4456463,0.0 stars,CA,-119.23451,4726 Telephone Rd,,34.26021
http://www.cafe126.com,Ventura,Cafe 126,93004,,(805) 647-2619,http://www.yellowpages.com/ventura-ca/mip/cafe-126-5458581?lid=5458581,0.0 stars,CA,-119.157814,11033 Citrus Dr,,34.291744
,Ventura,Cliff's & Co,93004,,(805) 566-7891,http://www.yellowpages.com/ventura-ca/mip/cliffs-co-465965918?lid=465965918,0.0 stars,CA,-119.1424,1591 Los Angeles Ave,,34.279198
,Ventura,Nona's Courtyard Cafe,93001,,(805) 641-2783,http://www.yellowpages.com/ventura-ca/mip/nonas-courtyard-cafe-482585?lid=482585,0.0 stars,CA,-119.29313,67 S California St,,34.27998
,Ventura,Standing Room Only Bakery & A B Espresso,93001,,(805) 643-7748,http://www.yellowpages.com/ventura-ca/mip/standing-room-only-bakery-a-b-espresso-10447840?lid=10447840,0.0 stars,CA,-119.29285,518 E Main St,,34.28085
http://www.santabarbarafresh.com,Santa Barbara,Santa Barbara Roasting Co,93101,,(805) 962-5213,http://www.yellowpages.com/santa-barbara-ca/mip/santa-barbara-roasting-co-11343253?lid=11343253,5.0 stars,CA,-119.69416,321 Motor Way,,34.415077
http://www.crushcakes.com,Santa Barbara,Crushcakes & Cafe,93101,,(805) 963-9353,http://www.yellowpages.com/santa-barbara-ca/mip/crushcakes-cafe-4813580?lid=4813580,5.0 stars,CA,-119.70519,1315 Anacapa St,,34.42586
http://www.cestcheese.com,Santa Barbara,C'est Cheese,93101,,(805) 965-0318,http://www.yellowpages.com/santa-barbara-ca/mip/cest-cheese-22584182?lid=22584182,5.0 stars,CA,-119.69753,825 Santa Barbara St,,34.42208
,Santa Barbara,Palmieri's Cocktail Lounge,93101,,(805) 966-7898,http://www.yellowpages.com/santa-barbara-ca/mip/palmieris-cocktail-lounge-9175711?lid=9175711,5.0 stars,CA,-119.71529,1431 San Andres St,,34.418114
,Santa Barbara,Ruby's Cafe Santa Barbara,93101,,(805) 962-9688,http://www.yellowpages.com/santa-barbara-ca/mip/rubys-cafe-santa-barbara-9535501?lid=9535501,5.0 stars,CA,-119.69909,734 State St,,34.41941
,Santa Barbara,Galanga Thai Restaurant,93101,,(805) 899-3199,http://www.yellowpages.com/santa-barbara-ca/mip/galanga-thai-restaurant-5232309?lid=5232309,5.0 stars,CA,-119.69576,507 State St,,34.416954
,Santa Barbara,Meun Fan Thai Cafe,93109,,(805) 882-9244,http://www.yellowpages.com/santa-barbara-ca/mip/meun-fan-thai-cafe-2026309?lid=2026309,5.0 stars,CA,-119.72105,1819 Cliff Dr,,34.40132
,Santa Barbara,Good Cup,93109,,(805) 963-8699,http://www.yellowpages.com/santa-barbara-ca/mip/good-cup-4766567?lid=4766567,5.0 stars,CA,-119.72105,1819 Cliff Dr Ste C,,34.40132
http://www.andersenssantabarbara.com,Santa Barbara,Andersen's Danish Bakery & Restaurant,93101,,(805) 962-5085,http://www.yellowpages.com/santa-barbara-ca/mip/andersens-danish-bakery-restaurant-471881117?lid=471881117,4.0 stars,CA,-119.70338,1106 State St,,34.422558
http://www.dvinecafe.com,Santa Barbara,D'vine,93101,,(805) 963-9591,http://www.yellowpages.com/santa-barbara-ca/mip/dvine-457999985?lid=457999985,4.0 stars,CA,-119.70298,205 W Canon Perdido St,,34.418297
,Santa Barbara,D'Angelo Bread,93101,,(805) 962-5466,http://www.yellowpages.com/santa-barbara-ca/mip/dangelo-bread-30816046?lid=30816046,4.0 stars,CA,-119.69473,25 West Gutierrez Street,,34.415348
